2187,越後湯沢,2,11342,4,15,,748,826,36.935799,138.809227,1134220,1134220,1134220,
2188,石打,2,11342,4,15,,741,818,36.988663,138.804221,1134221,1134221,1134221,
2189,大沢,2,11342,4,15,,741,818,37.02117,138.82131,1134222,1134222,1134222,
2190,上越国際スキー場前,2,11342,4,15,,741,818,37.028755,138.827973,1134223,1134223,1134223,
2191,塩沢,2,11342,4,15,,741,818,37.041463,138.848399,1134224,1134224,1134224,
2192,六日町,2,11342,4,15,,741,818,37.067065,138.875872,1134225,1134225,1134225,
2193,五日町,2,11342,4,15,,741,818,37.1199,138.908346,1134226,1134226,1134226,
2194,浦佐,2,11342,4,15,,741,818,37.167488,138.922798,1134227,1134227,1134227,
2195,八色,2,11342,4,15,,741,818,37.191747,138.934854,1134228,1134228,1134228,
2196,小出,2,11342,4,15,,740,817,37.233581,138.953526,1134229,1122738,1134229,
2197,越後堀之内,2,11342,4,15,,740,817,37.23913,138.928003,1134230,1134230,1134230,
2198,北堀之内,2,11342,4,15,,740,817,37.25588,138.896372,1134231,1134231,1134231,
2199,越後川口,2,11342,4,15,,724,801,37.272983,138.861514,1134232,1134232,1134232,
2200,小千谷,2,11342,4,15,,728,805,37.309822,138.813233,1134233,1134233,1134233,
2201,越後滝谷,2,11342,4,15,,724,801,37.368724,138.834932,1134234,1134234,1134234,
2202,宮内,2,11342,4,15,,724,801,37.422223,138.840204,1134235,1134235,1134235,
2203,長岡,2,11342,4,15,,724,801,37.447787,138.853927,1134236,1134236,1134236,
2204,東京,2,11343,3,13,1,628,672,35.681391,139.766103,1134301,1130101,1134301,
2205,上野,2,11343,3,13,1,633,677,35.71379,139.777043,1134302,1130220,1134302,
2206,小淵沢,2,11401,4,19,,811,889,35.863808,138.316351,1140101,1131139,1140101,
2207,甲斐小泉,2,11401,4,19,,811,889,35.879533,138.359402,1140102,1140102,1140102,
2208,甲斐大泉,2,11401,4,19,,811,889,35.89624,138.409564,1140103,1140103,1140103,
2209,清里,2,11401,4,19,,811,889,35.919093,138.436589,1140104,1140104,1140104,
2210,野辺山,2,11401,4,20,,852,931,35.955289,138.474448,1140105,1140105,1140105,
2211,信濃川上,2,11401,4,20,,851,930,35.975939,138.527345,1140106,1140106,1140106,
2212,佐久広瀬,2,11401,4,20,,852,931,36.003724,138.519349,1140107,1140107,1140107,
2213,佐久海ノ口,2,11401,4,20,,852,931,36.021128,138.490807,1140108,1140108,1140108,
2214,海尻,2,11401,4,20,,852,931,36.041276,138.473536,1140109,1140109,1140109,
2215,松原湖,2,11401,4,20,,850,929,36.060995,138.470509,1140110,1140110,1140110,
2216,小海,2,11401,4,20,,850,929,36.08862,138.482806,1140111,1140111,1140111,
2217,馬流,2,11401,4,20,,850,929,36.101824,138.485963,1140112,1140112,1140112,
2218,高岩,2,11401,4,20,,855,934,36.115711,138.477438,1140113,1140113,1140113,
2219,八千穂,2,11401,4,20,,855,934,36.133281,138.477345,1140114,1140114,1140114,
2220,海瀬,2,11401,4,20,,855,934,36.155743,138.485894,1140115,1140115,1140115,
2221,羽黒下,2,11401,4,20,,855,934,36.166411,138.489618,1140116,1140116,1140116,
2222,青沼,2,11401,4,20,,846,925,36.181259,138.489162,1140117,1140117,1140117,
2223,臼田,2,11401,4,20,,846,925,36.194013,138.488309,1140118,1140118,1140118,
2224,龍岡城,2,11401,4,20,,846,925,36.204184,138.490708,1140119,1140119,1140119,
2225,太田部,2,11401,4,20,,846,925,36.220307,138.4878,1140120,1140120,1140120,
2226,中込,2,11401,4,20,,846,925,36.23062,138.479389,1140121,1140121,1140121,
2227,滑津,2,11401,4,20,,846,925,36.238716,138.475003,1140122,1140122,1140122,
2228,北中込,2,11401,4,20,,846,925,36.254923,138.476661,1140123,1140123,1140123,
2229,岩村田,2,11401,4,20,,846,925,36.27446,138.4724,1140124,1140124,1140124,
2230,佐久平,2,11401,4,20,,846,925,36.277929,138.464367,1140125,1140125,1140125,
2231,中佐都,2,11401,4,20,,846,925,36.280856,138.453549,1140126,1140126,1140126,
2232,美里,2,11401,4,20,,838,917,36.292243,138.450177,1140127,1140127,1140127,
2233,三岡,2,11401,4,20,,838,917,36.30415,138.44846,1140128,1140128,1140128,
2234,乙女,2,11401,4,20,,838,917,36.311371,138.440527,1140129,1140129,1140129,
2235,東小諸,2,11401,4,20,,838,917,36.317057,138.432144,1140130,1140130,1140130,
2236,小諸,2,11401,4,20,,838,917,36.326337,138.422021,1140131,1140131,1140131,
2237,富士,3,11402,5,22,,958,1045,35.151497,138.651225,1140201,1140201,1140201,
2238,柚木,3,11402,5,22,,958,1045,35.157468,138.639157,1140202,1140202,1140202,
2239,竪堀,3,11402,5,22,,958,1045,35.168075,138.645881,1140203,1140203,1140203,
2240,入山瀬,3,11402,5,22,,958,1045,35.188276,138.647622,1140204,1140204,1140204,
2241,富士根,3,11402,5,22,,958,1045,35.205251,138.63562,1140205,1140205,1140205,
2242,源道寺,3,11402,5,22,,955,1042,35.214463,138.627057,1140206,1140206,1140206,
2243,富士宮,3,11402,5,22,,955,1042,35.221409,138.614924,1140207,1140207,1140207,
2244,西富士宮,3,11402,5,22,,955,1042,35.225456,138.602567,1140208,1140208,1140208,
2245,沼久保,3,11402,5,22,,955,1042,35.199278,138.584283,1140209,1140209,1140209,
2246,芝川,3,11402,5,22,,955,1042,35.197272,138.563845,1140210,1140210,1140210,
2247,稲子,3,11402,5,22,,955,1042,35.230454,138.536892,1140211,1140211,1140211,
2248,十島,3,11402,4,19,,820,899,35.230153,138.515802,1140212,1140212,1140212,
2249,井出,3,11402,4,19,,820,899,35.247449,138.490989,1140213,1140213,1140213,
2250,寄畑,3,11402,4,19,,820,899,35.264832,138.474932,1140214,1140214,1140214,
2251,内船,3,11402,4,19,,820,899,35.282183,138.465068,1140215,1140215,1140215,
2252,甲斐大島,3,11402,4,19,,819,898,35.32817,138.45218,1140216,1140216,1140216,
2253,身延,3,11402,4,19,,819,898,35.361397,138.453021,1140217,1140217,1140217,
2254,塩之沢,3,11402,4,19,,819,898,35.379626,138.453887,1140218,1140218,1140218,
2255,波高島,3,11402,4,19,,819,898,35.418624,138.459747,1140219,1140219,1140219,
2256,下部温泉,3,11402,4,19,,819,898,35.425751,138.472359,1140220,1140220,1140220,
2257,甲斐常葉,3,11402,4,19,,819,898,35.444779,138.476975,1140221,1140221,1140221,
2258,市ノ瀬,3,11402,4,19,,819,898,35.462345,138.482154,1140222,1140222,1140222,
2259,久那土,3,11402,4,19,,819,898,35.48144,138.467391,1140223,1140223,1140223,
2260,甲斐岩間,3,11402,4,19,,817,895,35.492539,138.463057,1140224,1140224,1140224,
2261,落居,3,11402,4,19,,817,895,35.503612,138.471256,1140225,1140225,1140225,
2262,鰍沢口,3,11402,4,19,,817,895,35.541375,138.470916,1140226,1140226,1140226,
2263,市川大門,3,11402,4,19,,817,895,35.560451,138.493276,1140227,1140227,1140227,
2264,市川本町,3,11402,4,19,,817,895,35.560684,138.502028,1140228,1140228,1140228,
2265,芦川,3,11402,4,19,,817,895,35.563087,138.511241,1140229,1140229,1140229,
2266,甲斐上野,3,11402,4,19,,817,895,35.569592,138.520465,1140230,1140230,1140230,
2267,東花輪,3,11402,4,19,,816,894,35.594749,138.526935,1140231,1140231,1140231,
2268,小井川,3,11402,4,19,,816,894,35.604442,138.528523,1140232,1140232,1140232,
2269,常永,3,11402,4,19,,822,901,35.616877,138.532909,1140233,1140233,1140233,
2270,国母,3,11402,4,19,,822,901,35.630567,138.552113,1140234,1140234,1140234,
2271,甲斐住吉,3,11402,4,19,,804,882,35.63658,138.569892,1140235,1140235,1140235,
2272,南甲府,3,11402,4,19,,804,882,35.643496,138.577274,1140236,1140236,1140236,
2273,善光寺,3,11402,4,19,,804,882,35.65985,138.589278,1140237,1140237,1140237,
2274,金手,3,11402,4,19,,804,882,35.662264,138.578845,1140238,1140238,1140238,
2275,甲府,3,11402,4,19,,804,882,35.667054,138.569015,1140239,1131131,1140239,
2276,篠ノ井,2,11403,4,20,,831,910,36.5771,138.138046,1140301,1140301,1140301,
2277,今井,2,11403,4,20,,831,910,36.595732,138.145347,1140302,1140302,1140302,
2278,川中島,2,11403,4,20,,831,910,36.614167,138.150679,1140303,1140303,1140303,
2279,安茂里,2,11403,4,20,,831,910,36.630262,138.161791,1140304,1140304,1140304,
2280,長野,2,11403,4,20,,831,910,36.643307,138.189101,1140305,1140305,1140305,
2281,直江津,2,11404,4,15,,737,814,37.170251,138.242265,1140401,1140321,1140401,
2282,黒井,2,11404,4,15,,737,814,37.1837,138.267518,1140402,1140402,1140402,
2283,犀潟,2,11404,4,15,,737,814,37.210345,138.305154,1140403,1140403,1140403,
2284,土底浜,2,11404,4,15,,737,814,37.222719,138.324779,1140404,1140404,1140404,
2285,潟町,2,11404,4,15,,737,814,37.234135,138.339902,1140405,1140405,1140405,
2286,上下浜,2,11404,4,15,,737,814,37.252178,138.361569,1140406,1140406,1140406,
2287,柿崎,2,11404,4,15,,737,814,37.277732,138.385933,1140407,1140407,1140407,
2288,米山,2,11404,4,15,,726,803,37.316804,138.431266,1140408,1140408,1140408,
2289,笠島,2,11404,4,15,,726,803,37.335794,138.467221,1140409,1140409,1140409,
2290,青海川,2,11404,4,15,,726,803,37.346143,138.486169,1140410,1140410,1140410,
2291,鯨波,2,11404,4,15,,726,803,37.355828,138.517263,1140411,1140411,1140411,
2292,柏崎,2,11404,4,15,,726,803,37.363495,138.556303,1140412,1140412,1140412,
2293,茨目,2,11404,4,15,,726,803,37.356986,138.586714,1140413,1140413,1140413,
2294,安田,2,11404,4,15,,726,803,37.341155,138.612057,1140414,1140414,1140414,
2295,北条,2,11404,4,15,,726,803,37.338262,138.636954,1140415,1140415,1140415,
2296,越後広田,2,11404,4,15,,726,803,37.357354,138.661243,1140416,1140416,1140416,
2297,長鳥,2,11404,4,15,,726,803,37.366405,138.684063,1140417,1140417,1140417,
2298,塚山,2,11404,4,15,,724,801,37.355114,138.729829,1140418,1140418,1140418,
2299,越後岩塚,2,11404,4,15,,724,801,37.38629,138.756372,1140419,1140419,1140419,
2300,来迎寺,2,11404,4,15,,724,801,37.397136,138.783523,1140420,1140420,1140420,
2301,前川,2,11404,4,15,,724,801,37.401795,138.823865,1140421,1140421,1140421,
2302,宮内,2,11404,4,15,,724,801,37.422223,138.840204,1140422,1134235,1140422,
2303,長岡,2,11404,4,15,,724,801,37.447787,138.853927,1140423,1134236,1140423,
2304,北長岡,2,11404,4,15,,724,801,37.468768,138.86247,1140424,1140424,1140424,
2305,押切,2,11404,4,15,,724,801,37.50467,138.880988,1140425,1140425,1140425,
2306,見附,2,11404,4,15,,731,808,37.540094,138.904792,1140426,1140426,1140426,
2307,帯織,2,11404,4,15,,725,802,37.572975,138.92848,1140427,1140427,1140427,
2308,東光寺,2,11404,4,15,,725,802,37.593098,138.942956,1140428,1140428,1140428,
2309,三条,2,11404,4,15,,725,802,37.620962,138.960593,1140429,1140429,1140429,
2310,東三条,2,11404,4,15,,725,802,37.628491,138.973703,1140430,1140430,1140430,
2311,保内,2,11404,4,15,,725,802,37.639322,139.014608,1140431,1140431,1140431,
2312,加茂,2,11404,4,15,,729,806,37.658806,139.048959,1140432,1140432,1140432,
2313,羽生田,2,11404,4,15,,745,822,37.693613,139.060715,1140433,1140433,1140433,
2314,田上,2,11404,4,15,,745,822,37.719035,139.074599,1140434,1140434,1140434,
2315,矢代田,2,11404,4,15,,723,797,37.748863,139.095654,1140435,1140435,1140435,
2316,古津,2,11404,4,15,,723,797,37.7727,139.114252,1140436,1140436,1140436,
2317,新津,2,11404,4,15,,723,797,37.800383,139.121445,1140437,1121401,1140437,
2318,さつき野,2,11404,4,15,,723,797,37.812731,139.117466,1140438,1140438,1140438,
2319,荻川,2,11404,4,15,,723,797,37.833307,139.111477,1140439,1140439,1140439,
2320,亀田,2,11404,4,15,,723,796,37.877154,139.108065,1140440,1140440,1140440,
2321,越後石山,2,11404,4,15,,723,794,37.896407,139.095429,1140441,1140441,1140441,
2322,新潟,2,11404,4,15,,723,795,37.912299,139.060869,1140442,1140442,1140442,
2323,新潟,2,11406,4,15,,723,795,37.912299,139.060869,1140601,1140442,1140601,
2324,東新潟,2,11406,4,15,,723,794,37.908773,139.108685,1140602,1140602,1140602,
2325,大形,2,11406,4,15,,723,794,37.915518,139.129272,1140603,1140603,1140603,
2326,新崎,2,11406,4,15,,723,793,37.922478,139.158558,1140604,1140604,1140604,
2327,早通,2,11406,4,15,,723,793,37.92109,139.178173,1140605,1140605,1140605,
2328,豊栄,2,11406,4,15,,723,793,37.919351,139.215347,1140606,1140606,1140606,
2329,黒山,2,11406,4,15,,723,793,37.937128,139.241177,1140607,1140607,1140607,
2330,佐々木,2,11406,4,15,,727,804,37.949716,139.270099,1140608,1140608,1140608,
2331,西新発田,2,11406,4,15,,727,804,37.942097,139.303474,1140609,1140609,1140609,
2332,新発田,2,11406,4,15,,727,804,37.94412,139.335189,1140610,1121407,1140610,
2333,長野,2,11407,4,20,,831,910,36.643307,138.189101,1140701,1140305,1140701,
2334,北長野,2,11407,4,20,,831,910,36.665123,138.222534,1140702,1140306,1140702,
2335,三才,2,11407,4,20,,831,910,36.686674,138.244079,1140703,1140307,1140703,
2336,豊野,2,11407,4,20,,831,910,36.710642,138.274458,1140704,1140308,1140704,
2337,信濃浅野,2,11407,4,20,,831,910,36.722011,138.294784,1140705,1140705,1140705,
2338,立ケ花,2,11407,4,20,,831,910,36.731257,138.307057,1140706,1140706,1140706,
2339,上今井,2,11407,4,20,,841,920,36.753947,138.319478,1140707,1140707,1140707,
2340,替佐,2,11407,4,20,,841,920,36.768999,138.323385,1140708,1140708,1140708,
2341,蓮,2,11407,4,20,,843,922,36.80888,138.349026,1140709,1140709,1140709,
2342,飯山,2,11407,4,20,,843,922,36.847642,138.359335,1140710,1140710,1140710,
2343,北飯山,2,11407,4,20,,843,922,36.85883,138.363765,1140711,1140711,1140711,
2344,信濃平,2,11407,4,20,,843,922,36.884918,138.378479,1140712,1140712,1140712,
2345,戸狩野沢温泉,2,11407,4,20,,843,922,36.916673,138.392952,1140713,1140713,1140713,
2346,上境,2,11407,4,20,,843,922,36.937916,138.419151,1140714,1140714,1140714,
2347,上桑名川,2,11407,4,20,,843,922,36.962559,138.441204,1140715,1140715,1140715,
2348,桑名川,2,11407,4,20,,843,922,36.975882,138.458007,1140716,1140716,1140716,
2349,西大滝,2,11407,4,20,,843,922,36.979169,138.480872,1140717,1140717,1140717,
2350,信濃白鳥,2,11407,4,20,,907,986,36.983591,138.50302,1140718,1140718,1140718,
2351,平滝,2,11407,4,20,,907,986,36.986041,138.533723,1140719,1140719,1140719,
2352,横倉,2,11407,4,20,,907,986,36.979875,138.55031,1140720,1140720,1140720,
2353,森宮野原,2,11407,4,20,,907,986,36.989447,138.57733,1140721,1140721,1140721,
2354,足滝,2,11407,4,15,,749,827,36.998958,138.603625,1140722,1140722,1140722,
2355,越後田中,2,11407,4,15,,749,827,37.005316,138.627058,1140723,1140723,1140723,
2356,津南,2,11407,4,15,,749,827,37.023503,138.639326,1140724,1140724,1140724,
2357,越後鹿渡,2,11407,4,15,,749,827,37.048054,138.671592,1140725,1140725,1140725,
2358,越後田沢,2,11407,4,15,,730,807,37.055387,138.694731,1140726,1140726,1140726,
2359,越後水沢,2,11407,4,15,,730,807,37.074324,138.718056,1140727,1140727,1140727,
2360,土市,2,11407,4,15,,730,807,37.097457,138.72951,1140728,1140728,1140728,
2361,十日町,2,11407,4,15,,730,807,37.134562,138.756188,1140729,1140729,1140729,
2362,魚沼中条,2,11407,4,15,,730,807,37.159467,138.772491,1140730,1140730,1140730,
2363,下条,2,11407,4,15,,730,807,37.198324,138.779989,1140731,1140731,1140731,
2364,越後岩沢,2,11407,4,15,,728,805,37.240753,138.797097,1140732,1140732,1140732,
2365,内ケ巻,2,11407,4,15,,728,805,37.250008,138.851833,1140733,1140733,1140733,
2366,越後川口,2,11407,4,15,,724,801,37.272983,138.861514,1140734,1134232,1140734,
2367,柏崎,2,11408,4,15,,726,803,37.363495,138.556303,1140801,1140412,1140801,
2368,東柏崎,2,11408,4,15,,726,803,37.373867,138.565802,1140802,1140802,1140802,
2369,西中通,2,11408,4,15,,726,803,37.392456,138.592651,1140803,1140803,1140803,
2370,荒浜,2,11408,4,15,,750,828,37.404699,138.601752,1140804,1140804,1140804,
2371,刈羽,2,11408,4,15,,750,828,37.430047,138.61955,1140805,1140805,1140805,
2372,西山,2,11408,4,15,,726,803,37.448375,138.64177,1140806,1140806,1140806,
2373,礼拝,2,11408,4,15,,726,803,37.459221,138.66392,1140807,1140807,1140807,
2374,石地,2,11408,4,15,,726,803,37.484132,138.688101,1140808,1140808,1140808,
2375,小木ノ城,2,11408,4,15,,747,824,37.515431,138.70402,1140809,1140809,1140809,
2376,出雲崎,2,11408,4,15,,747,824,37.531857,138.716291,1140810,1140810,1140810,
2377,妙法寺,2,11408,4,15,,724,801,37.566405,138.742037,1140811,1140811,1140811,
2378,小島谷,2,11408,4,15,,724,801,37.57455,138.771225,1140812,1140812,1140812,
2379,桐原,2,11408,4,15,,724,801,37.601553,138.792279,1140813,1140813,1140813,
2380,寺泊,2,11408,4,15,,724,801,37.620349,138.814519,1140814,1140814,1140814,
2381,分水,2,11408,4,15,,733,810,37.629032,138.839038,1140815,1140815,1140815,
2382,粟生津,2,11408,4,15,,733,810,37.653988,138.873484,1140816,1140816,1140816,
2383,南吉田,2,11408,4,15,,733,810,37.671999,138.870984,1140817,1140817,1140817,
2384,吉田,2,11408,4,15,,733,810,37.687111,138.878377,1140818,1140818,1140818,
2385,北吉田,2,11408,4,15,,733,810,37.702037,138.882209,1140819,1140819,1140819,
2386,岩室,2,11408,4,15,,723,800,37.721382,138.879881,1140820,1140820,1140820,
2387,巻,2,11408,4,15,,723,800,37.756753,138.889506,1140821,1140821,1140821,
2388,越後曽根,2,11408,4,15,,723,800,37.793544,138.911094,1140822,1140822,1140822,
2389,越後赤塚,2,11408,4,15,,723,799,37.816008,138.908201,1140823,1140823,1140823,
2390,内野西が丘,2,11408,4,15,,723,799,37.846355,138.926647,1140824,1140824,1140824,
2391,内野,2,11408,4,15,,723,799,37.85824,138.936615,1140825,1140825,1140825,
2392,新潟大学前,2,11408,4,15,,723,799,37.869178,138.95442,1140826,1140826,1140826,
2393,寺尾,2,11408,4,15,,723,799,37.879106,138.973742,1140827,1140827,1140827,
2394,小針,2,11408,4,15,,723,799,37.889591,138.991359,1140828,1140828,1140828,
2395,青山,2,11408,4,15,,723,799,37.898546,139.000813,1140829,1140829,1140829,
2396,関屋,2,11408,4,15,,723,795,37.906015,139.015087,1140830,1140830,1140830,
2397,白山,2,11408,4,15,,723,795,37.911829,139.029955,1140831,1140831,1140831,
2398,新潟,2,11408,4,15,,723,795,37.912299,139.060869,1140832,1140442,1140832,
2399,松本,2,11409,4,20,,832,911,36.230393,137.96445,1140901,1140901,1140901,
2400,北松本,2,11409,4,20,,832,911,36.236971,137.960983,1140902,1140902,1140902,
2401,島内,2,11409,4,20,,832,911,36.246991,137.944817,1140903,1140903,1140903,
2402,島高松,2,11409,4,20,,832,911,36.246322,137.931576,1140904,1140904,1140904,
2403,梓橋,2,11409,4,20,,849,928,36.250162,137.918027,1140905,1140905,1140905,
2404,一日市場,2,11409,4,20,,849,928,36.2596,137.904136,1140906,1140906,1140906,
2405,中萱,2,11409,4,20,,849,928,36.273434,137.903353,1140907,1140907,1140907,
2406,南豊科,2,11409,4,20,,849,928,36.291124,137.903457,1140908,1140908,1140908,
2407,豊科,2,11409,4,20,,849,928,36.299957,137.900896,1140909,1140909,1140909,
2408,柏矢町,2,11409,4,20,,849,928,36.322529,137.888349,1140910,1140910,1140910,
2409,穂高,2,11409,4,20,,849,928,36.33906,137.881869,1140911,1140911,1140911,
2410,有明,2,11409,4,20,,849,928,36.359949,137.878236,1140912,1140912,1140912,
2411,安曇追分,2,11409,4,20,,849,928,36.371795,137.872736,1140913,1140913,1140913,
2412,細野,2,11409,4,20,,895,974,36.397107,137.865722,1140914,1140914,1140914,
2413,北細野,2,11409,4,20,,895,974,36.406439,137.862725,1140915,1140915,1140915,
2414,信濃松川,2,11409,4,20,,895,974,36.424456,137.858631,1140916,1140916,1140916,
2415,安曇沓掛,2,11409,4,20,,842,921,36.447795,137.854784,1140917,1140917,1140917,
2416,信濃常盤,2,11409,4,20,,842,921,36.467403,137.847148,1140918,1140918,1140918,
2417,南大町,2,11409,4,20,,842,921,36.491536,137.856269,1140919,1140919,1140919,
2418,信濃大町,2,11409,4,20,,842,921,36.50031,137.861674,1140920,1140920,1140920,
2419,北大町,2,11409,4,20,,842,921,36.517558,137.857913,1140921,1140921,1140921,
2420,信濃木崎,2,11409,4,20,,842,921,36.535643,137.846189,1140922,1140922,1140922,
2421,稲尾,2,11409,4,20,,842,921,36.554058,137.842575,1140923,1140923,1140923,
2422,海ノ口,2,11409,4,20,,842,921,36.565652,137.841824,1140924,1140924,1140924,
2423,簗場,2,11409,4,20,,842,921,36.594666,137.844724,1140925,1140925,1140925,
2424,ヤナバスキー場前,2,11409,4,20,,842,921,36.605851,137.855039,1140926,1140926,1140926,1
2425,南神城,2,11409,4,20,,896,975,36.637105,137.841551,1140927,1140927,1140927,
2426,神城,2,11409,4,20,,896,975,36.658287,137.846586,1140928,1140928,1140928,
2427,飯森,2,11409,4,20,,896,975,36.670563,137.85006,1140929,1140929,1140929,
2428,白馬,2,11409,4,20,,896,975,36.695922,137.863819,1140930,1140930,1140930,
2429,信濃森上,2,11409,4,20,,896,975,36.711132,137.871991,1140931,1140931,1140931,
2430,白馬大池,2,11409,4,20,,897,976,36.739918,137.885531,1140932,1140932,1140932,
2431,千国,2,11409,4,20,,897,976,36.763249,137.900895,1140933,1140933,1140933,
2432,南小谷,2,11409,4,20,,897,976,36.774604,137.908372,1140934,1140934,1140934,
2433,中土,2,11409,4,20,,897,976,36.80558,137.907879,1140935,1140935,1140935,
2434,北小谷,2,11409,4,20,,897,976,36.842567,137.906451,1140936,1140936,1140936,
2435,平岩,2,11409,4,15,,734,811,36.88688,137.86561,1140937,1140937,1140937,
2436,小滝,2,11409,4,15,,734,811,36.938155,137.85945,1140938,1140938,1140938,
2437,根知,2,11409,4,15,,734,811,36.966683,137.86711,1140939,1140939,1140939,
2438,頸城大野,2,11409,4,15,,734,811,37.006124,137.872447,1140940,1140940,1140940,
2439,姫川,2,11409,4,15,,734,811,37.020339,137.860914,1140941,1140941,1140941,
2440,糸魚川,2,11409,4,15,,734,811,37.043631,137.861311,1140942,1140516,1140942,
2441,弥彦,2,11410,4,15,,744,821,37.699161,138.831761,1141001,1141001,1141001,
2442,矢作,2,11410,4,15,,744,821,37.690649,138.851669,1141002,1141002,1141002,
2443,吉田,2,11410,4,15,,733,810,37.687111,138.878377,1141003,1140818,1141003,
2444,西燕,2,11410,4,15,,733,810,37.679819,138.909232,1141004,1141004,1141004,
2445,燕,2,11410,4,15,,733,810,37.667613,138.928419,1141005,1141005,1141005,
2446,燕三条,2,11410,4,15,,725,802,37.648824,138.939274,1141006,1141006,1141006,
2447,北三条,2,11410,4,15,,725,802,37.632702,138.956006,1141007,1141007,1141007,
2448,東三条,2,11410,4,15,,725,802,37.628491,138.973703,1141008,1140430,1141008,
2449,名古屋,3,11411,5,23,,985,1078,35.170694,136.881637,1141101,1141101,1141101,
2450,金山,3,11411,5,23,,985,1079,35.142928,136.900517,1141102,1141102,1141102,
2451,鶴舞,3,11411,5,23,,985,1079,35.156416,136.917436,1141103,1141103,1141103,
2452,千種,3,11411,5,23,,985,1074,35.170168,136.930665,1141104,1141104,1141104,
2453,大曽根,3,11411,5,23,,985,1075,35.191508,136.937161,1141105,1141105,1141105,
2454,新守山,3,11411,5,23,,985,1086,35.207283,136.951207,1141106,1141106,1141106,
2455,勝川,3,11411,5,23,,991,1095,35.22982,136.956285,1141107,1141107,1141107,
2456,春日井,3,11411,5,23,,991,1095,35.243139,136.985307,1141108,1141108,1141108,
2457,神領,3,11411,5,23,,991,1095,35.256234,137.010006,1141109,1141109,1141109,
2458,高蔵寺,3,11411,5,23,,991,1095,35.26434,137.043766,1141110,1141110,1141110,
2459,定光寺,3,11411,5,23,,991,1095,35.278015,137.080981,1141111,1141111,1141111,
2460,古虎渓,3,11411,5,21,,911,990,35.302955,137.101011,1141112,1141112,1141112,
2461,多治見,3,11411,5,21,,911,990,35.334774,137.120294,1141113,1141113,1141113,
2462,土岐市,3,11411,5,21,,919,998,35.359708,137.182082,1141114,1141114,1141114,
2463,瑞浪,3,11411,5,21,,915,994,35.369081,137.252017,1141115,1141115,1141115,
2464,釜戸,3,11411,5,21,,915,994,35.411103,137.30501,1141116,1141116,1141116,
2465,武並,3,11411,5,21,,917,996,35.437938,137.35417,1141117,1141117,1141117,
2466,恵那,3,11411,5,21,,917,996,35.455063,137.407764,1141118,1141118,1141118,
2467,美乃坂本,3,11411,5,21,,913,992,35.479286,137.450364,1141119,1141119,1141119,
2468,中津川,3,11411,5,21,,913,992,35.50036,137.502867,1141120,1141120,1141120,
2469,落合川,3,11411,5,21,,913,992,35.525116,137.530034,1141121,1141121,1141121,
2470,坂下,3,11411,5,21,,913,992,35.574218,137.531094,1141122,1141122,1141122,
2471,田立,3,11411,4,20,,884,963,35.588281,137.54893,1141123,1141123,1141123,
2472,南木曽,3,11411,4,20,,884,963,35.598896,137.608672,1141124,1141124,1141124,
2473,十二兼,3,11411,4,20,,884,963,35.645418,137.617569,1141125,1141125,1141125,
2474,野尻,3,11411,4,20,,887,966,35.673042,137.636152,1141126,1141126,1141126,
2475,大桑,3,11411,4,20,,887,966,35.684477,137.664224,1141127,1141127,1141127,
2476,須原,3,11411,4,20,,887,966,35.69769,137.694844,1141128,1141128,1141128,
2477,倉本,3,11411,4,20,,883,962,35.732939,137.714338,1141129,1141129,1141129,
2478,上松,3,11411,4,20,,883,962,35.784068,137.693283,1141130,1141130,1141130,
2479,木曽福島,3,11411,4,20,,888,967,35.843669,137.69343,1141131,1141131,1141131,
2480,原野,3,11411,4,20,,888,967,35.871245,137.741536,1141132,1141132,1141132,
2481,宮ノ越,3,11411,4,20,,888,967,35.888337,137.763794,1141133,1141133,1141133,
2482,藪原,3,11411,4,20,,885,964,35.930152,137.784368,1141134,1141134,1141134,
2483,奈良井,3,11411,4,20,,845,924,35.969476,137.816195,1141135,1141135,1141135,
2484,木曽平沢,3,11411,4,20,,845,924,35.979108,137.832613,1141136,1141136,1141136,
2485,贄川,3,11411,4,20,,845,924,36.014008,137.86091,1141137,1141137,1141137,
2486,日出塩,3,11411,4,20,,845,924,36.049004,137.894804,1141138,1141138,1141138,
2487,洗馬,3,11411,4,20,,845,924,36.087164,137.916842,1141139,1141139,1141139,
2488,塩尻,3,11411,4,20,,845,924,36.114364,137.947961,1141140,1131153,1141140,
2489,塩尻,2,11412,4,20,,845,924,36.114364,137.947961,1141201,1131153,1141201,
2490,広丘,2,11412,4,20,,845,924,36.148032,137.949578,1141202,1141202,1141202,
2491,村井,2,11412,4,20,,832,911,36.174226,137.956007,1141203,1141203,1141203,
2492,平田,2,11412,4,20,,832,911,36.191161,137.962017,1141215,1141215,1141203,
2493,南松本,2,11412,4,20,,832,911,36.210447,137.969505,1141204,1141204,1141204,
2494,松本,2,11412,4,20,,832,911,36.230393,137.96445,1141205,1140901,1141205,
2495,田沢,2,11412,4,20,,849,928,36.301583,137.941029,1141206,1141206,1141206,
2496,明科,2,11412,4,20,,849,928,36.353948,137.929967,1141207,1141207,1141207,
2497,西条,2,11412,4,20,,893,972,36.400353,138.012377,1141208,1141208,1141208,
2498,坂北,2,11412,4,20,,893,972,36.430663,138.015754,1141209,1141209,1141209,
